36:*******************************************,
Transient Analysis,
Mon Nov 14 20:40:53 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
2.06313e-08,0.45,-3.30846e-07,
2.06323e-08,0.45,2.57009e-07,
2.06333e-08,0.45,-3.34824e-07,
2.06343e-08,0.45,2.46341e-07,
2.06353e-08,0.45,-3.15286e-07,
2.06363e-08,0.45,2.49491e-07,
2.06373e-08,0.45,-3.12223e-07,
2.06383e-08,0.45,2.46538e-07,
2.06393e-08,0.45,-3.17384e-07,
2.06403e-08,0.45,2.46886e-07,
2.06413e-08,0.45,-3.23717e-07,
2.06423e-08,0.45,2.50522e-07,
2.06433e-08,0.45,-3.21587e-07,
2.06443e-08,0.45,2.52003e-07,
2.06453e-08,0.45,-3.2438e-07,
2.06463e-08,0.45,2.32735e-07,
2.06473e-08,0.45,-3.01052e-07,
2.06483e-08,0.45,2.31119e-07,
2.06493e-08,0.45,-3.05124e-07,
2.06503e-08,0.45,2.26483e-07,
2.06513e-08,0.45,-2.97979e-07,
2.06523e-08,0.45,2.30915e-07,
2.06533e-08,0.45,-2.97435e-07,
2.06543e-08,0.45,2.28988e-07,
2.06553e-08,0.45,-2.96427e-07,
2.06563e-08,0.45,2.65402e-07,
2.06573e-08,0.45,-3.41316e-07,
2.06583e-08,0.45,2.66191e-07,
2.06593e-08,0.45,-3.31666e-07,
2.06603e-08,0.45,2.73776e-07,
2.06613e-08,0.45,-3.39348e-07,
2.06623e-08,0.45,2.03441e-07,
2.06633e-08,0.45,-2.56424e-07,
2.06643e-08,0.45,1.90471e-07,
2.06653e-08,0.45,-2.55406e-07,
2.06663e-08,0.45,1.8887e-07,
2.06673e-08,0.45,-2.52934e-07,
2.06683e-08,0.45,2.62359e-07,
2.06693e-08,0.45,-2.6141e-07,
2.06703e-08,0.45,1.14663e-07,
2.06713e-08,0.45,-2.40553e-07,
2.06723e-08,0.45,1.1437e-07,
2.06733e-08,0.45,-1.1237e-07,
2.06743e-08,0.45,7.85999e-09,
2.06753e-08,0.45,-9.02977e-08,
2.06763e-08,0.45,1.19313e-08,
2.06773e-08,0.45,-1.33857e-07,
2.06783e-08,0.45,1.16302e-08,
2.06793e-08,0.45,-2.69265e-08,
2.06803e-08,0.45,-1.47714e-09,
2.06813e-08,0.45,-2.10189e-08,
2.06823e-08,0.45,1.38657e-09,
2.06833e-08,0.45,-9.92941e-08,
2.06843e-08,0.45,3.56453e-08,
2.06853e-08,0.45,-1.07828e-07,
2.06863e-08,0.45,2.57674e-08,
2.06873e-08,0.45,-1.17104e-07,
2.06883e-08,0.45,3.50734e-08,
2.06893e-08,0.45,-1.04266e-07,
2.06903e-08,0.45,3.32171e-08,
2.06913e-08,0.45,-1.09378e-07,
2.06923e-08,0.45,3.26084e-08,
2.06933e-08,0.45,-1.69468e-08,
2.06943e-08,0.45,-7.63664e-08,
2.06953e-08,0.45,-9.08622e-10,
2.06963e-08,0.45,-8.08639e-08,
2.06973e-08,0.45,-4.67361e-08,
2.06983e-08,0.45,-8.62378e-09,
2.06993e-08,0.45,-6.02693e-08,
2.07003e-08,0.45,-9.02782e-09,
2.07013e-08,0.45,-5.60532e-08,
2.07023e-08,0.45,-5.3948e-09,
2.07033e-08,0.45,1.65694e-08,
2.07043e-08,0.45,-1.60788e-08,
2.07053e-08,0.45,-1.19906e-07,
2.07063e-08,0.45,5.29488e-09,
2.07073e-08,0.45,-8.05088e-08,
2.07083e-08,0.45,-2.34009e-09,
2.07093e-08,0.45,-1.00772e-07,
2.07103e-08,0.45,2.01067e-09,
2.07113e-08,0.45,-9.13428e-08,
2.07123e-08,0.45,1.17982e-08,
2.07133e-08,0.45,-9.38056e-08,
2.07143e-08,0.45,8.27779e-09,
2.07153e-08,0.45,-1.00284e-07,
2.07163e-08,0.45,2.60023e-09,
2.07173e-08,0.45,-1.00044e-07,
2.07183e-08,0.45,1.36023e-09,
2.07193e-08,0.45,-9.99178e-08,
2.07203e-08,0.45,2.41176e-09,
2.07213e-08,0.45,-8.98112e-08,
2.07223e-08,0.45,7.86611e-09,
2.07233e-08,0.45,-9.18278e-08,
2.07243e-08,0.45,9.86017e-09,
2.07253e-08,0.45,-9.63962e-08,
2.07263e-08,0.45,2.69937e-09,
2.07273e-08,0.45,-9.37358e-08,
2.07283e-08,0.45,1.08711e-08,
2.07293e-08,0.45,-9.9554e-08,
2.07303e-08,0.45,2.64561e-09,
2.07313e-08,0.45,-9.41758e-08,
2.07323e-08,0.45,1.00285e-08,
2.07333e-08,0.45,-9.94293e-08,
2.07343e-08,0.45,1.25448e-09,
2.07353e-08,0.45,-9.27349e-08,
2.07363e-08,0.45,1.09874e-08,
2.07373e-08,0.45,-9.87574e-08,
2.07383e-08,0.45,5.45857e-09,
2.07393e-08,0.45,-9.33195e-08,
2.07403e-08,0.45,8.0571e-09,
2.07413e-08,0.45,-9.83371e-08,
2.07423e-08,0.45,3.16509e-09,
2.07433e-08,0.45,-9.3166e-08,
2.07443e-08,0.45,8.04547e-09,
2.07453e-08,0.45,-9.85164e-08,
2.07463e-08,0.45,2.96681e-09,
2.07473e-08,0.45,-9.43412e-08,
2.07483e-08,0.45,7.87436e-09,
2.07493e-08,0.45,-9.92733e-08,
2.07503e-08,0.45,4.51462e-09,
2.07513e-08,0.45,-9.09211e-08,
2.07523e-08,0.45,8.09055e-09,
2.07533e-08,0.45,-9.98153e-08,
2.07543e-08,0.45,7.91566e-11,
2.07553e-08,0.45,-9.10968e-08,
2.07563e-08,0.45,8.16121e-09,
2.07573e-08,0.45,-9.94994e-08,
2.07583e-08,0.45,2.8032e-10,
2.07593e-08,0.45,-9.11012e-08,
2.07603e-08,0.45,7.87646e-09,
2.07613e-08,0.45,-9.94515e-08,
2.07623e-08,0.45,1.86943e-10,
2.07633e-08,0.45,-9.1133e-08,
2.07643e-08,0.45,9.0798e-09,
2.07653e-08,0.45,-9.09739e-08,
2.07663e-08,0.45,-1.33401e-09,
2.07673e-08,0.45,-9.21479e-08,
2.07683e-08,0.45,-3.27814e-10,
2.07693e-08,0.45,-9.08273e-08,
2.07703e-08,0.45,-1.5851e-09,
2.07713e-08,0.45,-9.17295e-08,
2.07723e-08,0.45,-7.04555e-10,
2.07733e-08,0.45,-8.72682e-08,
2.07743e-08,0.45,-1.09157e-09,
2.07753e-08,0.45,-9.41818e-08,
2.07763e-08,0.45,-1.91147e-09,
2.07773e-08,0.45,-8.94995e-08,
2.07783e-08,0.45,-6.63054e-09,
2.07793e-08,0.45,-9.14908e-08,
2.07803e-08,0.45,-3.12229e-10,
2.07813e-08,0.45,-9.06324e-08,
2.07823e-08,0.45,-5.85492e-09,
2.07833e-08,0.45,-9.11563e-08,
2.07843e-08,0.45,-1.31289e-09,
2.07853e-08,0.45,-8.80153e-08,
2.07863e-08,0.45,-5.82865e-09,
2.07873e-08,0.45,-9.14219e-08,
2.07883e-08,0.45,-1.20809e-09,
2.07893e-08,0.45,-8.69727e-08,
2.07903e-08,0.45,-7.3104e-09,
2.07913e-08,0.45,-9.11792e-08,
2.07923e-08,0.45,-6.67654e-09,
2.07933e-08,0.45,-8.48091e-08,
2.07943e-08,0.45,-7.51101e-09,
2.07953e-08,0.45,-8.60634e-08,
2.07963e-08,0.45,-9.11673e-09,
2.07973e-08,0.45,-8.33342e-08,
2.07983e-08,0.45,-1.03096e-08,
2.07993e-08,0.45,-8.29952e-08,
2.08003e-08,0.45,-1.10115e-08,
2.08013e-08,0.45,-8.44116e-08,
2.08023e-08,0.45,-1.15268e-08,
2.08033e-08,0.45,-8.6833e-08,
2.08043e-08,0.45,-7.39313e-09,
2.08053e-08,0.45,-8.31597e-08,
2.08063e-08,0.45,-1.03046e-08,
2.08073e-08,0.45,-8.63372e-08,
2.08083e-08,0.45,-8.61313e-09,
2.08093e-08,0.45,-8.36548e-08,
2.08103e-08,0.45,-9.89071e-09,
2.08113e-08,0.45,-8.55596e-08,
2.08123e-08,0.45,-6.93521e-09,
2.08133e-08,0.45,-8.20551e-08,
2.08143e-08,0.45,-9.80618e-09,
2.08153e-08,0.45,-8.57581e-08,
2.08163e-08,0.45,-9.13801e-09,
2.08173e-08,0.45,-8.07144e-08,
2.08183e-08,0.45,-9.18022e-09,
2.08193e-08,0.45,-8.63862e-08,
2.08203e-08,0.45,-9.2809e-09,
2.08213e-08,0.45,-8.47811e-08,
2.08223e-08,0.45,-6.60163e-09,
2.08233e-08,0.45,-8.46322e-08,
2.08243e-08,0.45,-8.73597e-09,
2.08253e-08,0.45,-8.58972e-08,
2.08263e-08,0.45,-7.77379e-09,
2.08273e-08,0.45,-8.46921e-08,
2.08283e-08,0.45,-8.40991e-09,
2.08293e-08,0.45,-8.5409e-08,
2.08303e-08,0.45,-7.54691e-09,
2.08313e-08,0.45,-8.13913e-08,
2.08323e-08,0.45,-5.73898e-09,
2.08333e-08,0.45,-8.50668e-08,
2.08343e-08,0.45,-6.57701e-09,
2.08353e-08,0.45,-8.50973e-08,
2.08363e-08,0.45,-7.48981e-09,
2.08373e-08,0.45,-8.62571e-08,
2.08383e-08,0.45,-3.68982e-09,
2.08393e-08,0.45,-8.76948e-08,
2.08403e-08,0.45,-1.00443e-08,
2.08413e-08,0.45,-8.7976e-08,
2.08423e-08,0.45,-3.75542e-09,
2.08433e-08,0.45,-8.93332e-08,
2.08443e-08,0.45,-9.32238e-09,
2.08453e-08,0.45,-8.79025e-08,
2.08463e-08,0.45,-6.24595e-09,
2.08473e-08,0.45,-8.52061e-08,
2.08483e-08,0.45,-8.61835e-09,
2.08493e-08,0.45,-8.74984e-08,
2.08503e-08,0.45,-5.9611e-09,
2.08513e-08,0.45,-8.14322e-08,
2.08523e-08,0.45,-6.22001e-09,
2.08533e-08,0.45,-8.61515e-08,
2.08543e-08,0.45,-3.58174e-09,
2.08553e-08,0.45,-8.39573e-08,
2.08563e-08,0.45,-5.53825e-09,
2.08573e-08,0.45,-8.89476e-08,
2.08583e-08,0.45,-4.17055e-09,
2.08593e-08,0.45,-8.45487e-08,
2.08603e-08,0.45,-7.84777e-09,
2.08613e-08,0.45,-8.81197e-08,
2.08623e-08,0.45,-6.41228e-09,
2.08633e-08,0.45,-8.62375e-08,
2.08643e-08,0.45,-9.09976e-09,
2.08653e-08,0.45,-8.51874e-08,
2.08663e-08,0.45,-9.98062e-09,
2.08673e-08,0.45,-7.94938e-08,
2.08683e-08,0.45,-1.21352e-08,
2.08693e-08,0.45,-7.97435e-08,
2.08703e-08,0.45,-1.06312e-08,
2.08713e-08,0.45,-7.82261e-08,
2.08723e-08,0.45,1.23869e-08,
2.08733e-08,0.45,-8.22018e-08,
2.08743e-08,0.45,2.63068e-08,
2.08753e-08,0.45,-8.42232e-08,
2.08763e-08,0.45,2.62656e-08,
2.08773e-08,0.45,-8.56507e-08,
2.08783e-08,0.45,2.93897e-08,
2.08793e-08,0.45,-8.50396e-08,
2.08803e-08,0.45,3.00068e-08,
2.08813e-08,0.45,-8.76178e-08,
2.08823e-08,0.45,3.08247e-08,
2.08833e-08,0.45,-8.30883e-08,
2.08843e-08,0.45,2.76376e-08,
2.08853e-08,0.45,-8.27988e-08,
2.08863e-08,0.45,2.62528e-08,
2.08873e-08,0.45,-7.89686e-08,
2.08883e-08,0.45,2.35785e-08,
2.08893e-08,0.45,-8.24847e-08,
2.08903e-08,0.45,2.64024e-08,
2.08913e-08,0.45,-8.14069e-08,
2.08923e-08,0.45,2.68405e-08,
2.08933e-08,0.45,-8.49905e-08,
2.08943e-08,0.45,2.74077e-08,
2.08953e-08,0.45,-8.33695e-08,
2.08963e-08,0.45,2.51803e-08,
2.08973e-08,0.45,-8.37226e-08,
2.08983e-08,0.45,2.77107e-08,
2.08993e-08,0.45,-8.17328e-08,
2.09003e-08,0.45,2.39733e-08,
2.09013e-08,0.45,-8.34353e-08,
2.09023e-08,0.45,2.61342e-08,
2.09033e-08,0.45,-8.07146e-08,
2.09043e-08,0.45,2.54206e-08,
2.09053e-08,0.45,-8.19333e-08,
2.09063e-08,0.45,2.26223e-08,
2.09073e-08,0.45,-8.01745e-08,
2.09083e-08,0.45,2.63794e-08,
2.09093e-08,0.45,-8.18664e-08,
2.09103e-08,0.45,2.26564e-08,
2.09113e-08,0.45,-7.90597e-08,
2.09123e-08,0.45,2.69439e-08,
2.09133e-08,0.45,-7.99969e-08,
2.09143e-08,0.45,2.09817e-08,
2.09153e-08,0.45,-7.88898e-08,
2.09163e-08,0.45,2.47663e-08,
2.09173e-08,0.45,-8.14965e-08,
2.09183e-08,0.45,2.46758e-08,
2.09193e-08,0.45,-7.95893e-08,
2.09203e-08,0.45,2.65747e-08,
2.09213e-08,0.45,-8.55561e-08,
2.09223e-08,0.45,2.80748e-08,
2.09233e-08,0.45,-8.50821e-08,
2.09243e-08,0.45,2.83355e-08,
2.09253e-08,0.45,-8.52682e-08,
2.09263e-08,0.45,2.69412e-08,
2.09273e-08,0.45,-8.77195e-08,
2.09283e-08,0.45,2.85829e-08,
2.09293e-08,0.45,-8.86885e-08,
2.09303e-08,0.45,2.77398e-08,
2.09313e-08,0.45,-9.02774e-08,
2.09323e-08,0.45,2.93858e-08,
2.09333e-08,0.45,-8.90344e-08,
2.09343e-08,0.45,2.81687e-08,
2.09353e-08,0.45,-8.99824e-08,
2.09363e-08,0.45,3.27084e-08,
2.09373e-08,0.45,-8.92911e-08,
2.09383e-08,0.45,3.10774e-08,
2.09393e-08,0.45,-8.93593e-08,
2.09403e-08,0.45,3.17379e-08,
2.09413e-08,0.45,-8.60366e-08,
2.09423e-08,0.45,3.34922e-08,
2.09433e-08,0.45,-8.82103e-08,
2.09443e-08,0.45,3.23537e-08,
2.09453e-08,0.45,-8.72239e-08,
2.09463e-08,0.45,3.32719e-08,
2.09473e-08,0.45,-8.83408e-08,
2.09483e-08,0.45,3.62951e-08,
2.09493e-08,0.45,-8.92778e-08,
2.09503e-08,0.45,3.48207e-08,
2.09513e-08,0.45,-9.08952e-08,
2.09523e-08,0.45,3.44521e-08,
2.09533e-08,0.45,-9.26131e-08,
2.09543e-08,0.45,3.74616e-08,
2.09553e-08,0.45,-9.28737e-08,
2.09563e-08,0.45,3.5073e-08,
2.09573e-08,0.45,-9.37767e-08,
2.09583e-08,0.45,3.71125e-08,
2.09593e-08,0.45,-9.52098e-08,
2.09603e-08,0.45,3.7469e-08,
2.09613e-08,0.45,-9.45594e-08,
2.09623e-08,0.45,3.68318e-08,
2.09633e-08,0.45,-9.51645e-08,
2.09643e-08,0.45,3.74182e-08,
2.09653e-08,0.45,-9.63777e-08,
2.09663e-08,0.45,4.01121e-08,
2.09673e-08,0.45,-9.71715e-08,
2.09683e-08,0.45,3.97115e-08,
2.09693e-08,0.45,-9.82743e-08,
2.09703e-08,0.45,4.24523e-08,
2.09713e-08,0.45,-9.92192e-08,
2.09723e-08,0.45,4.28217e-08,
2.09733e-08,0.45,-9.95348e-08,
2.09743e-08,0.45,4.1884e-08,
2.09753e-08,0.45,-9.94044e-08,
2.09763e-08,0.45,4.1441e-08,
2.09773e-08,0.45,-9.92701e-08,
2.09783e-08,0.45,4.43245e-08,
2.09793e-08,0.45,-1.00935e-07,
2.09803e-08,0.45,4.40793e-08,
2.09813e-08,0.45,-1.01394e-07,
2.09823e-08,0.45,4.41029e-08,
2.09833e-08,0.45,-1.01647e-07,
2.09843e-08,0.45,4.24022e-08,
2.09853e-08,0.45,-1.03003e-07,
2.09863e-08,0.45,4.50507e-08,
2.09873e-08,0.45,-1.03504e-07,
2.09883e-08,0.45,4.61953e-08,
2.09893e-08,0.45,-1.02319e-07,
2.09903e-08,0.45,4.51493e-08,
2.09913e-08,0.45,-1.01468e-07,
2.09923e-08,0.45,4.55051e-08,
2.09933e-08,0.45,-1.24096e-07,
2.09943e-08,0.45,5.10181e-08,
2.09953e-08,0.45,-1.24066e-07,
2.09963e-08,0.45,4.99511e-08,
2.09973e-08,0.45,-1.25267e-07,
2.09983e-08,0.45,4.75634e-08,
2.09993e-08,0.45,-1.26136e-07,
2.10003e-08,0.45,4.30531e-08,
2.10013e-08,0.45,-1.2952e-07,
2.10023e-08,0.45,3.83605e-08,
2.10033e-08,0.45,-1.28572e-07,
2.10043e-08,0.45,5.00659e-08,
2.10053e-08,0.45,-1.21652e-07,
2.10063e-08,0.45,4.52422e-08,
2.10073e-08,0.45,-1.22961e-07,
2.10083e-08,0.45,4.66013e-08,
2.10093e-08,0.45,-1.21764e-07,
2.10103e-08,0.45,4.67926e-08,
2.10113e-08,0.45,-1.23548e-07,
2.10123e-08,0.45,4.54342e-08,
2.10133e-08,0.45,-1.2301e-07,
2.10143e-08,0.45,4.46108e-08,
2.10153e-08,0.45,-6.94615e-08,
2.10163e-08,0.45,-2.32289e-08,
2.10173e-08,0.45,-5.7895e-08,
2.10183e-08,0.45,-2.5462e-08,
2.10193e-08,0.45,-5.68201e-08,
2.10203e-08,0.45,-2.42417e-08,
2.10213e-08,0.45,-1.27807e-07,
2.10223e-08,0.45,-1.84255e-08,
2.10233e-08,0.45,4.50379e-09,
2.10243e-08,0.45,-3.69213e-08,
2.10253e-08,0.45,-4.06603e-08,
2.10263e-08,0.45,-3.17395e-08,
2.10273e-08,0.45,-1.81951e-08,
2.10283e-08,0.45,-3.51384e-08,
2.10293e-08,0.45,-2.17782e-08,
2.10303e-08,0.45,-3.92354e-08,
2.10313e-08,0.45,-2.51758e-08,
2.10323e-08,0.45,-4.20743e-08,
2.10333e-08,0.45,-1.60532e-08,
2.10343e-08,0.45,-6.67014e-08,
2.10353e-08,0.45,-1.56374e-08,
2.10363e-08,0.45,-8.11953e-08,
2.10373e-08,0.45,1.17577e-08,
2.10383e-08,0.45,-8.62177e-08,
2.10393e-08,0.45,-9.70815e-10,
2.10403e-08,0.45,-7.46758e-08,
2.10413e-08,0.45,1.72289e-08,
2.10423e-08,0.45,-1.00954e-07,
2.10433e-08,0.45,1.33994e-08,
2.10443e-08,0.45,-9.12129e-08,
2.10453e-08,0.45,1.41065e-08,
2.10463e-08,0.45,-9.25694e-08,
2.10473e-08,0.45,3.91318e-09,
2.10483e-08,0.45,-9.66574e-08,
2.10493e-08,0.45,1.80592e-08,
2.10503e-08,0.45,-9.37168e-08,
2.10513e-08,0.45,1.37919e-08,
2.10523e-08,0.45,-1.01412e-07,
2.10533e-08,0.45,1.30623e-08,
2.10543e-08,0.45,-9.56502e-08,
2.10553e-08,0.45,1.26038e-08,
2.10563e-08,0.45,-9.96787e-08,
2.10573e-08,0.45,1.43902e-08,
2.10583e-08,0.45,-9.52185e-08,
2.10593e-08,0.45,1.17566e-08,
2.10603e-08,0.45,-9.66877e-08,
2.10613e-08,0.45,1.41546e-08,
2.10623e-08,0.45,-9.62467e-08,
2.10633e-08,0.45,9.88644e-09,
2.10643e-08,0.45,-9.8761e-08,
2.10653e-08,0.45,1.29932e-08,
2.10663e-08,0.45,-9.58482e-08,
2.10673e-08,0.45,9.53429e-09,
2.10683e-08,0.45,-9.93601e-08,
2.10693e-08,0.45,1.56719e-08,
2.10703e-08,0.45,-9.49722e-08,
2.10713e-08,0.45,1.26991e-08,
2.10723e-08,0.45,-9.77655e-08,
2.10733e-08,0.45,1.74227e-08,
2.10743e-08,0.45,-9.3193e-08,
2.10753e-08,0.45,1.44357e-08,
2.10763e-08,0.45,-9.65627e-08,
2.10773e-08,0.45,1.7289e-08,
2.10783e-08,0.45,-9.35196e-08,
2.10793e-08,0.45,1.44678e-08,
2.10803e-08,0.45,-9.56868e-08,
2.10813e-08,0.45,1.65805e-08,
2.10823e-08,0.45,-9.40235e-08,
2.10833e-08,0.45,1.36095e-08,
2.10843e-08,0.45,-9.64797e-08,
2.10853e-08,0.45,1.69648e-08,
2.10863e-08,0.45,-9.4244e-08,
2.10873e-08,0.45,1.84262e-08,
2.10883e-08,0.45,-9.37311e-08,
2.10893e-08,0.45,1.68893e-08,
2.10903e-08,0.45,-9.41959e-08,
2.10913e-08,0.45,2.62515e-08,
2.10923e-08,0.45,-8.63304e-08,
2.10933e-08,0.45,3.22393e-08,
2.10943e-08,0.45,-1.0111e-07,
2.10953e-08,0.45,2.08315e-08,
2.10963e-08,0.45,-1.00367e-07,
2.10973e-08,0.45,1.60151e-08,
2.10983e-08,0.45,-9.32627e-08,
2.10993e-08,0.45,1.80809e-08,
2.11003e-08,0.45,-9.22987e-08,
2.11013e-08,0.45,2.32984e-08,
2.11023e-08,0.45,-9.05743e-08,
2.11033e-08,0.45,2.47043e-08,
2.11043e-08,0.45,-1.06984e-07,
2.11053e-08,0.45,1.50312e-08,
2.11063e-08,0.45,-1.01476e-07,
2.11073e-08,0.45,1.38333e-08,
2.11083e-08,0.45,-1.02533e-07,
2.11093e-08,0.45,1.01198e-08,
2.11103e-08,0.45,-8.07091e-08,
2.11113e-08,0.45,9.32205e-09,
2.11123e-08,0.45,-8.13559e-08,
2.11133e-08,0.45,1.56038e-08,
2.11143e-08,0.45,-7.49359e-08,
2.11153e-08,0.45,1.52451e-08,
2.11163e-08,0.45,-8.66682e-08,
2.11173e-08,0.45,2.11322e-08,
2.11183e-08,0.45,-1.00828e-07,
2.11193e-08,0.45,2.53072e-08,
2.11203e-08,0.45,-9.59245e-08,
2.11213e-08,0.45,2.3101e-08,
2.11223e-08,0.45,-9.58276e-08,
2.11233e-08,0.45,-1.22579e-08,
2.11243e-08,0.45,-5.94216e-08,
2.11253e-08,0.45,-1.7664e-08,
2.11263e-08,0.45,-6.03399e-08,
2.11273e-08,0.45,-2.45013e-08,
2.11283e-08,0.45,-5.40192e-08,
2.11293e-08,0.45,-1.80867e-08,
2.11303e-08,0.45,-5.54161e-08,
2.11313e-08,0.45,-1.9486e-08,
2.11323e-08,0.45,-5.64263e-08,
2.11333e-08,0.45,-2.11683e-08,
2.11343e-08,0.45,-5.73275e-08,
2.11353e-08,0.45,8.67928e-08,
2.11363e-08,0.45,-1.92532e-07,
2.11373e-08,0.45,1.09358e-07,
2.11383e-08,0.45,-1.95524e-07,
2.11393e-08,0.45,4.58102e-08,
2.11403e-08,0.45,-1.03174e-07,
2.11413e-08,0.45,3.5163e-08,
2.11423e-08,0.45,-1.01586e-07,
2.11433e-08,0.45,7.27977e-08,
2.11443e-08,0.45,-1.00773e-07,
2.11453e-08,0.45,7.08578e-08,
2.11463e-08,0.45,-2.47322e-07,
2.11473e-08,0.45,2.08669e-07,
2.11483e-08,0.45,-2.93734e-07,
2.11493e-08,0.45,2.21329e-07,
2.11503e-08,0.45,-2.92774e-07,
2.11513e-08,0.45,1.98075e-07,
2.11523e-08,0.45,-2.52371e-07,
2.11533e-08,0.45,1.93062e-07,
2.11543e-08,0.45,-2.59152e-07,
2.11553e-08,0.45,2.03005e-07,
2.11563e-08,0.45,-2.77821e-07,
2.11573e-08,0.45,2.07123e-07,
2.11583e-08,0.45,-2.72299e-07,
2.11593e-08,0.45,1.82794e-07,
2.11603e-08,0.45,-2.73904e-07,
2.11613e-08,0.45,1.68479e-07,
2.11623e-08,0.45,-2.73839e-07,
2.11633e-08,0.45,1.90565e-07,
2.11643e-08,0.45,-2.54842e-07,
2.11653e-08,0.45,2.03093e-07,
2.11663e-08,0.45,-2.42718e-07,
2.11673e-08,0.45,2.07022e-07,
2.11683e-08,0.45,-2.54217e-07,
2.11693e-08,0.45,1.96361e-07,
2.11703e-08,0.45,-2.51283e-07,
2.11713e-08,0.45,2.01506e-07,
2.11723e-08,0.45,-2.52235e-07,
2.11733e-08,0.45,1.98418e-07,
2.11743e-08,0.45,-2.62818e-07,
2.11753e-08,0.45,1.96716e-07,
2.11763e-08,0.45,-2.54415e-07,
2.11773e-08,0.45,1.8944e-07,
2.11783e-08,0.45,-2.54327e-07,
2.11793e-08,0.45,1.86017e-07,
2.11803e-08,0.45,-2.55772e-07,
2.11813e-08,0.45,1.83604e-07,
2.11823e-08,0.45,-2.55002e-07,
2.11833e-08,0.45,1.86316e-07,
2.11843e-08,0.45,-2.51754e-07,
2.11853e-08,0.45,1.87708e-07,
2.11863e-08,0.45,-2.53054e-07,
2.11873e-08,0.45,1.86184e-07,
2.11883e-08,0.45,-2.49463e-07,
2.11893e-08,0.45,1.88839e-07,
2.11903e-08,0.45,-2.50291e-07,
2.11913e-08,0.45,1.81122e-07,
2.11923e-08,0.45,-2.53546e-07,
2.11933e-08,0.45,1.77502e-07,
2.11943e-08,0.45,-2.52612e-07,
2.11953e-08,0.45,1.73774e-07,
2.11963e-08,0.45,-2.53344e-07,
2.11973e-08,0.45,1.70348e-07,
2.11983e-08,0.45,-2.55601e-07,
2.11993e-08,0.45,1.67567e-07,
2.12003e-08,0.45,-2.5916e-07,
2.12013e-08,0.45,1.66255e-07,
2.12023e-08,0.45,-2.63612e-07,
2.12033e-08,0.45,1.61261e-07,
2.12043e-08,0.45,-2.65879e-07,
2.12053e-08,0.45,1.59251e-07,
2.12063e-08,0.45,-2.66885e-07,
2.12073e-08,0.45,1.57017e-07,
2.12083e-08,0.45,-2.65357e-07,
2.12093e-08,0.45,1.5929e-07,
2.12103e-08,0.45,-2.66931e-07,
2.12113e-08,0.45,1.57703e-07,
2.12123e-08,0.45,-2.69625e-07,
2.12133e-08,0.45,1.56916e-07,
2.12143e-08,0.45,-2.77151e-07,
2.12153e-08,0.45,1.50517e-07,
2.12163e-08,0.45,-2.77988e-07,
2.12173e-08,0.45,1.49165e-07,
2.12183e-08,0.45,-2.78326e-07,
2.12193e-08,0.45,1.72068e-07,
2.12203e-08,0.45,-2.44657e-07,
2.12213e-08,0.45,1.96969e-07,
2.12223e-08,0.45,-2.27616e-07,
2.12233e-08,0.45,1.65126e-07,
2.12243e-08,0.45,-2.46823e-07,
2.12253e-08,0.45,1.67031e-07,
2.12263e-08,0.45,-2.44671e-07,
2.12273e-08,0.45,1.76667e-07,
2.12283e-08,0.45,-2.43778e-07,
2.12293e-08,0.45,1.76492e-07,
2.12303e-08,0.45,-2.52733e-07,
2.12313e-08,0.45,1.64181e-07,
2.12323e-08,0.45,-2.49639e-07,
2.12333e-08,0.45,1.53644e-07,
2.12343e-08,0.45,-2.61754e-07,
2.12353e-08,0.45,1.94355e-07,
2.12363e-08,0.45,-2.5446e-07,
2.12373e-08,0.45,1.84553e-07,
2.12383e-08,0.45,-2.60933e-07,
2.12393e-08,0.45,1.8677e-07,
2.12403e-08,0.45,-2.56397e-07,
2.12413e-08,0.45,1.79012e-07,
2.12423e-08,0.45,-2.60725e-07,
2.12433e-08,0.45,1.86348e-07,
2.12443e-08,0.45,-2.50524e-07,
2.12453e-08,0.45,1.79332e-07,
2.12463e-08,0.45,-2.51468e-07,
2.12473e-08,0.45,1.7861e-07,
2.12483e-08,0.45,-2.55771e-07,
2.12493e-08,0.45,1.70965e-07,
2.12503e-08,0.45,-2.63274e-07,
2.12513e-08,0.45,1.77027e-07,
2.12523e-08,0.45,-2.565e-07,
2.12533e-08,0.45,1.71967e-07,
2.12543e-08,0.45,-2.6324e-07,
2.12553e-08,0.45,1.77163e-07,
2.12563e-08,0.45,-2.56492e-07,
2.12573e-08,0.45,1.71866e-07,
2.12583e-08,0.45,-2.57885e-07,
2.12593e-08,0.45,1.7552e-07,
2.12603e-08,0.45,-2.53198e-07,
2.12613e-08,0.45,1.70561e-07,
2.12623e-08,0.45,-2.54604e-07,
2.12633e-08,0.45,1.74185e-07,
2.12643e-08,0.45,-2.51929e-07,
2.12653e-08,0.45,1.76122e-07,
2.12663e-08,0.45,-2.55665e-07,
2.12673e-08,0.45,1.78079e-07,
2.12683e-08,0.45,-2.55644e-07,
2.12693e-08,0.45,1.79029e-07,
2.12703e-08,0.45,-2.60029e-07,
2.12713e-08,0.45,1.76055e-07,
