35:*******************************************,
Transient Analysis,
Mon Nov 14 20:39:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],v(out) [V],
2.14583e-08,0.45,8.97023e-09,
2.14593e-08,0.45,1.71585e-08,
2.14603e-08,0.45,1.18117e-08,
2.14613e-08,0.45,-2.40273e-09,
2.14623e-08,0.45,-2.85711e-08,
2.14633e-08,0.45,-1.08502e-08,
2.14643e-08,0.45,-2.19963e-09,
2.14653e-08,0.45,1.41104e-08,
2.14663e-08,0.45,2.63718e-08,
2.14673e-08,0.45,3.715e-08,
2.14683e-08,0.45,6.84182e-09,
2.14693e-08,0.45,-6.10267e-10,
2.14703e-08,0.45,-2.01757e-09,
2.14713e-08,0.45,1.01257e-09,
2.14723e-08,0.45,1.56104e-08,
2.14733e-08,0.45,1.10983e-08,
2.14743e-08,0.45,-1.47872e-08,
2.14753e-08,0.45,6.89786e-09,
2.14763e-08,0.45,1.79286e-08,
2.14773e-08,0.45,2.46586e-08,
2.14783e-08,0.45,1.07593e-08,
2.14793e-08,0.45,1.15041e-08,
2.14803e-08,0.45,1.05797e-08,
2.14813e-08,0.45,8.44676e-09,
2.14823e-08,0.45,8.17025e-09,
2.14833e-08,0.45,1.52438e-08,
2.14843e-08,0.45,6.34467e-09,
2.14853e-08,0.45,7.10243e-09,
2.14863e-08,0.45,1.73693e-10,
2.14873e-08,0.45,-6.53029e-10,
2.14883e-08,0.45,-8.58565e-09,
2.14893e-08,0.45,-8.27488e-09,
2.14903e-08,0.45,-1.4303e-08,
2.14913e-08,0.45,-1.34685e-08,
2.14923e-08,0.45,-1.90205e-08,
2.14933e-08,0.45,-1.06488e-09,
2.14943e-08,0.45,7.95642e-09,
2.14953e-08,0.45,-4.13198e-09,
2.14963e-08,0.45,-4.48058e-09,
2.14973e-08,0.45,1.82328e-09,
2.14983e-08,0.45,-9.52636e-09,
2.14993e-08,0.45,-2.44634e-08,
2.15003e-08,0.45,-1.96012e-08,
2.15013e-08,0.45,-8.39399e-09,
2.15023e-08,0.45,-2.12364e-09,
2.15033e-08,0.45,1.1473e-08,
2.15043e-08,0.45,6.41681e-09,
2.15053e-08,0.45,7.15371e-09,
2.15063e-08,0.45,-1.94559e-09,
2.15073e-08,0.45,-5.77152e-09,
2.15083e-08,0.45,-1.37197e-08,
2.15093e-08,0.45,-1.67998e-08,
2.15103e-08,0.45,-2.62164e-08,
2.15113e-08,0.45,5.1171e-09,
2.15123e-08,0.45,1.63954e-08,
2.15133e-08,0.45,2.28748e-08,
2.15143e-08,0.45,2.48044e-08,
2.15153e-08,0.45,3.19707e-08,
2.15163e-08,0.45,1.77645e-08,
2.15173e-08,0.45,3.31561e-08,
2.15183e-08,0.45,2.88585e-08,
2.15193e-08,0.45,2.80921e-08,
2.15203e-08,0.45,3.12741e-08,
2.15213e-08,0.45,5.0724e-08,
2.15223e-08,0.45,1.14323e-08,
2.15233e-08,0.45,-8.74942e-09,
2.15243e-08,0.45,-4.17416e-08,
2.15253e-08,0.45,-3.33147e-08,
2.15263e-08,0.45,-3.74049e-08,
2.15273e-08,0.45,-2.40408e-08,
2.15283e-08,0.45,-1.95474e-08,
2.15293e-08,0.45,-3.34554e-08,
2.15303e-08,0.45,-4.2174e-08,
2.15313e-08,0.45,-4.15726e-08,
2.15323e-08,0.45,-5.16194e-08,
2.15333e-08,0.45,-5.40301e-08,
2.15343e-08,0.45,-6.9658e-08,
2.15353e-08,0.45,-5.40198e-08,
2.15363e-08,0.45,-5.58583e-08,
2.15373e-08,0.45,-2.60482e-08,
2.15383e-08,0.45,1.51055e-08,
2.15393e-08,0.45,2.33509e-08,
2.15403e-08,0.45,3.87693e-08,
2.15413e-08,0.45,5.84294e-08,
2.15423e-08,0.45,8.30889e-08,
2.15433e-08,0.45,1.34866e-07,
2.15443e-08,0.45,8.98002e-08,
2.15453e-08,0.45,5.01877e-08,
2.15463e-08,0.45,-5.26289e-09,
2.15473e-08,0.45,6.70478e-09,
2.15483e-08,0.45,4.47801e-09,
2.15493e-08,0.45,2.70583e-08,
2.15503e-08,0.45,1.3598e-08,
2.15513e-08,0.45,1.07864e-08,
2.15523e-08,0.45,-7.96028e-09,
2.15533e-08,0.45,3.75601e-09,
2.15543e-08,0.45,1.90454e-09,
2.15553e-08,0.45,1.25e-08,
2.15563e-08,0.45,1.04589e-08,
2.15573e-08,0.45,-5.94284e-09,
2.15583e-08,0.45,-1.18471e-08,
2.15593e-08,0.45,-1.93861e-08,
2.15603e-08,0.45,-2.24584e-08,
2.15613e-08,0.45,-1.58033e-08,
2.15623e-08,0.45,-1.52348e-08,
2.15633e-08,0.45,-1.10948e-08,
2.15643e-08,0.45,-1.22157e-08,
2.15653e-08,0.45,-1.78451e-09,
2.15663e-08,0.45,-3.00134e-09,
2.15673e-08,0.45,7.26684e-09,
2.15683e-08,0.45,7.14933e-09,
2.15693e-08,0.45,1.74905e-08,
2.15703e-08,0.45,1.67733e-08,
2.15713e-08,0.45,2.70552e-08,
2.15723e-08,0.45,2.74218e-08,
2.15733e-08,0.45,3.8388e-08,
2.15743e-08,0.45,3.90798e-08,
2.15753e-08,0.45,5.64223e-08,
2.15763e-08,0.45,2.08583e-08,
2.15773e-08,0.45,7.96351e-09,
2.15783e-08,0.45,-2.0213e-08,
2.15793e-08,0.45,-3.26361e-09,
2.15803e-08,0.45,-2.19607e-09,
2.15813e-08,0.45,1.41428e-08,
2.15823e-08,0.45,1.59806e-08,
2.15833e-08,0.45,2.71135e-08,
2.15843e-08,0.45,1.24506e-08,
2.15853e-08,0.45,-7.58957e-09,
2.15863e-08,0.45,-2.15067e-08,
2.15873e-08,0.45,-2.30995e-08,
2.15883e-08,0.45,-3.16179e-08,
2.15893e-08,0.45,-2.99517e-08,
2.15903e-08,0.45,-4.09602e-08,
2.15913e-08,0.45,-4.16364e-08,
2.15923e-08,0.45,-5.12896e-08,
2.15933e-08,0.45,-3.39621e-08,
2.15943e-08,0.45,-1.67111e-08,
2.15953e-08,0.45,8.77897e-10,
2.15963e-08,0.45,1.20853e-10,
2.15973e-08,0.45,2.06098e-09,
2.15983e-08,0.45,-7.81617e-09,
2.15993e-08,0.45,-5.08653e-09,
2.16003e-08,0.45,-1.7051e-08,
2.16013e-08,0.45,-1.62532e-08,
2.16023e-08,0.45,-1.8941e-08,
2.16033e-08,0.45,-1.75774e-08,
2.16043e-08,0.45,-2.73308e-08,
2.16053e-08,0.45,-2.46352e-08,
2.16063e-08,0.45,-3.5475e-08,
2.16073e-08,0.45,-3.05881e-08,
2.16083e-08,0.45,-3.74534e-08,
2.16093e-08,0.45,-3.42111e-08,
2.16103e-08,0.45,-3.385e-08,
2.16113e-08,0.45,-1.69061e-08,
2.16123e-08,0.45,1.58526e-08,
2.16133e-08,0.45,3.84784e-08,
2.16143e-08,0.45,4.49154e-08,
2.16153e-08,0.45,6.52813e-08,
2.16163e-08,0.45,6.36032e-08,
2.16173e-08,0.45,9.47322e-08,
2.16183e-08,0.45,9.86068e-08,
2.16193e-08,0.45,7.77198e-08,
2.16203e-08,0.45,4.36678e-08,
2.16213e-08,0.45,2.16301e-09,
2.16223e-08,0.45,-1.43612e-08,
2.16233e-08,0.45,-1.05382e-08,
2.16243e-08,0.45,-5.86663e-09,
2.16253e-08,0.45,6.4924e-09,
2.16263e-08,0.45,-3.23439e-09,
2.16273e-08,0.45,-1.40338e-09,
2.16283e-08,0.45,-8.10045e-09,
2.16293e-08,0.45,-1.85331e-09,
2.16303e-08,0.45,-6.19109e-09,
2.16313e-08,0.45,-3.84466e-09,
2.16323e-08,0.45,-7.43955e-09,
2.16333e-08,0.45,-3.82301e-09,
2.16343e-08,0.45,-7.61133e-09,
2.16353e-08,0.45,-3.15572e-09,
2.16363e-08,0.45,-6.6361e-09,
2.16373e-08,0.45,-2.11275e-09,
2.16383e-08,0.45,-6.22573e-09,
2.16393e-08,0.45,-1.79315e-09,
2.16403e-08,0.45,-6.07193e-09,
2.16413e-08,0.45,-2.38652e-09,
2.16423e-08,0.45,-6.1098e-09,
2.16433e-08,0.45,-3.73737e-09,
2.16443e-08,0.45,-8.94788e-09,
2.16453e-08,0.45,-1.30948e-08,
2.16463e-08,0.45,-1.93627e-08,
2.16473e-08,0.45,-1.74325e-08,
2.16483e-08,0.45,-2.37149e-08,
2.16493e-08,0.45,-4.60132e-09,
2.16503e-08,0.45,-3.26554e-09,
2.16513e-08,0.45,7.97018e-09,
2.16523e-08,0.45,2.66074e-09,
2.16533e-08,0.45,7.80696e-09,
2.16543e-08,0.45,2.54476e-09,
2.16553e-08,0.45,6.95935e-09,
2.16563e-08,0.45,1.75828e-09,
2.16573e-08,0.45,6.20837e-09,
2.16583e-08,0.45,1.55642e-09,
2.16593e-08,0.45,6.58041e-09,
2.16603e-08,0.45,9.24701e-10,
2.16613e-08,0.45,2.21298e-09,
2.16623e-08,0.45,-3.45872e-09,
2.16633e-08,0.45,-2.45994e-09,
2.16643e-08,0.45,-6.29904e-09,
2.16653e-08,0.45,-1.60493e-09,
2.16663e-08,0.45,-6.02904e-09,
2.16673e-08,0.45,-2.26088e-09,
2.16683e-08,0.45,-7.58424e-09,
2.16693e-08,0.45,-4.72412e-09,
2.16703e-08,0.45,-1.02957e-08,
2.16713e-08,0.45,-7.65967e-09,
2.16723e-08,0.45,-1.28727e-08,
2.16733e-08,0.45,-1.03262e-08,
2.16743e-08,0.45,-1.55885e-08,
2.16753e-08,0.45,-1.3254e-08,
2.16763e-08,0.45,-1.85564e-08,
2.16773e-08,0.45,-1.63343e-08,
2.16783e-08,0.45,-2.1441e-08,
2.16793e-08,0.45,-1.89255e-08,
2.16803e-08,0.45,-2.34942e-08,
2.16813e-08,0.45,-2.07512e-08,
2.16823e-08,0.45,-2.52509e-08,
2.16833e-08,0.45,-2.12063e-08,
2.16843e-08,0.45,-2.79884e-08,
2.16853e-08,0.45,-2.7775e-08,
2.16863e-08,0.45,-3.33068e-08,
2.16873e-08,0.45,-3.01681e-08,
2.16883e-08,0.45,-3.71793e-08,
2.16893e-08,0.45,-4.05194e-08,
2.16903e-08,0.45,-4.78937e-08,
2.16913e-08,0.45,-4.54643e-08,
2.16923e-08,0.45,-5.30649e-08,
2.16933e-08,0.45,-5.40002e-08,
2.16943e-08,0.45,-1.48921e-08,
2.16953e-08,0.45,-4.99954e-10,
2.16963e-08,0.45,2.0861e-09,
2.16973e-08,0.45,1.13207e-08,
2.16983e-08,0.45,6.15988e-09,
2.16993e-08,0.45,7.97354e-09,
2.17003e-08,0.45,2.89573e-09,
2.17013e-08,0.45,5.10751e-09,
2.17023e-08,0.45,8.56535e-11,
2.17033e-08,0.45,2.18598e-09,
2.17043e-08,0.45,-2.87595e-09,
2.17053e-08,0.45,4.16281e-09,
2.17063e-08,0.45,3.73575e-09,
2.17073e-08,0.45,1.18869e-08,
2.17083e-08,0.45,1.30946e-08,
2.17093e-08,0.45,1.9307e-08,
2.17103e-08,0.45,1.94684e-08,
2.17113e-08,0.45,2.67658e-08,
2.17123e-08,0.45,2.67394e-08,
2.17133e-08,0.45,3.44825e-08,
2.17143e-08,0.45,3.44113e-08,
2.17153e-08,0.45,1.98087e-08,
2.17163e-08,0.45,1.08268e-08,
2.17173e-08,0.45,9.94677e-09,
2.17183e-08,0.45,3.73793e-09,
2.17193e-08,0.45,2.8282e-09,
2.17203e-08,0.45,4.31737e-09,
2.17213e-08,0.45,1.05594e-08,
2.17223e-08,0.45,1.20245e-08,
2.17233e-08,0.45,-2.92823e-09,
2.17243e-08,0.45,3.54532e-09,
2.17253e-08,0.45,1.38355e-08,
2.17263e-08,0.45,1.12694e-08,
2.17273e-08,0.45,-7.89877e-09,
2.17283e-08,0.45,6.66626e-09,
2.17293e-08,0.45,7.46853e-09,
2.17303e-08,0.45,-2.16975e-09,
2.17313e-08,0.45,-2.6935e-09,
2.17323e-08,0.45,-3.97648e-09,
2.17333e-08,0.45,-8.59592e-09,
2.17343e-08,0.45,-1.48479e-08,
2.17353e-08,0.45,-7.34593e-09,
2.17363e-08,0.45,-6.32127e-09,
2.17373e-08,0.45,-5.53911e-09,
2.17383e-08,0.45,-6.60871e-09,
2.17393e-08,0.45,-4.1171e-09,
2.17403e-08,0.45,-2.82481e-09,
2.17413e-08,0.45,3.8155e-10,
2.17423e-08,0.45,2.22227e-09,
2.17433e-08,0.45,-8.70792e-10,
2.17443e-08,0.45,8.14118e-10,
2.17453e-08,0.45,2.42091e-09,
2.17463e-08,0.45,1.01212e-08,
2.17473e-08,0.45,1.75982e-08,
2.17483e-08,0.45,1.25743e-08,
2.17493e-08,0.45,2.50579e-08,
2.17503e-08,0.45,5.08018e-08,
2.17513e-08,0.45,2.09973e-08,
2.17523e-08,0.45,-5.05081e-10,
2.17533e-08,0.45,-5.46818e-09,
2.17543e-08,0.45,3.47719e-09,
2.17553e-08,0.45,-1.53077e-08,
2.17563e-08,0.45,-2.57587e-08,
2.17573e-08,0.45,-2.1049e-08,
2.17583e-08,0.45,-1.7305e-08,
2.17593e-08,0.45,-3.3406e-08,
2.17603e-08,0.45,-4.39295e-08,
2.17613e-08,0.45,-2.32689e-08,
2.17623e-08,0.45,9.79051e-09,
2.17633e-08,0.45,6.69953e-09,
2.17643e-08,0.45,1.46473e-09,
2.17653e-08,0.45,7.10418e-09,
2.17663e-08,0.45,4.40726e-09,
2.17673e-08,0.45,-1.11334e-08,
2.17683e-08,0.45,-1.01177e-08,
2.17693e-08,0.45,4.02623e-09,
2.17703e-08,0.45,6.66053e-09,
2.17713e-08,0.45,1.23725e-09,
2.17723e-08,0.45,-8.02588e-09,
2.17733e-08,0.45,9.33741e-10,
2.17743e-08,0.45,3.57248e-09,
2.17753e-08,0.45,6.91603e-09,
2.17763e-08,0.45,1.1643e-09,
2.17773e-08,0.45,-6.09899e-09,
2.17783e-08,0.45,-1.144e-08,
2.17793e-08,0.45,-1.85959e-09,
2.17803e-08,0.45,-2.75439e-09,
2.17813e-08,0.45,9.33599e-10,
2.17823e-08,0.45,-1.85658e-09,
2.17833e-08,0.45,-2.56812e-09,
2.17843e-08,0.45,-5.70004e-09,
2.17853e-08,0.45,-3.2213e-09,
2.17863e-08,0.45,-2.37776e-09,
2.17873e-08,0.45,3.34534e-10,
2.17883e-08,0.45,1.67615e-09,
2.17893e-08,0.45,4.92205e-10,
2.17903e-08,0.45,1.26693e-09,
2.17913e-08,0.45,-2.02503e-12,
2.17923e-08,0.45,1.40105e-09,
2.17933e-08,0.45,-1.09043e-12,
2.17943e-08,0.45,-4.31174e-09,
2.17953e-08,0.45,-5.50533e-09,
2.17963e-08,0.45,-9.7734e-09,
2.17973e-08,0.45,-1.91124e-09,
2.17983e-08,0.45,-4.64854e-11,
2.17993e-08,0.45,7.81515e-09,
2.18003e-08,0.45,9.99746e-09,
2.18013e-08,0.45,1.76622e-08,
2.18023e-08,0.45,1.98489e-08,
2.18033e-08,0.45,2.75262e-08,
2.18043e-08,0.45,4.02603e-08,
2.18053e-08,0.45,9.74731e-09,
2.18063e-08,0.45,-8.54903e-09,
2.18073e-08,0.45,-9.84598e-09,
2.18083e-08,0.45,3.3197e-09,
2.18093e-08,0.45,-6.07091e-09,
2.18103e-08,0.45,-1.42954e-08,
2.18113e-08,0.45,-6.61019e-09,
2.18123e-08,0.45,1.57476e-08,
2.18133e-08,0.45,-6.33307e-10,
2.18143e-08,0.45,-1.16122e-08,
2.18153e-08,0.45,-1.13514e-08,
2.18163e-08,0.45,1.35479e-10,
2.18173e-08,0.45,-9.00887e-09,
2.18183e-08,0.45,-2.65561e-08,
2.18193e-08,0.45,-7.52742e-09,
2.18203e-08,0.45,4.98561e-10,
2.18213e-08,0.45,-7.65061e-09,
2.18223e-08,0.45,-1.22989e-08,
2.18233e-08,0.45,-7.05309e-09,
2.18243e-08,0.45,-1.08515e-10,
2.18253e-08,0.45,-6.7908e-09,
2.18263e-08,0.45,-1.13429e-08,
2.18273e-08,0.45,-5.80133e-09,
2.18283e-08,0.45,9.79503e-10,
2.18293e-08,0.45,-4.31247e-09,
2.18303e-08,0.45,-9.49555e-09,
2.18313e-08,0.45,-1.41811e-08,
2.18323e-08,0.45,-1.3107e-08,
2.18333e-08,0.45,-9.49572e-09,
2.18343e-08,0.45,-6.76115e-09,
2.18353e-08,0.45,-3.3721e-09,
2.18363e-08,0.45,-1.46735e-09,
2.18373e-08,0.45,-4.76091e-09,
2.18383e-08,0.45,-3.77919e-09,
2.18393e-08,0.45,-6.6081e-09,
2.18403e-08,0.45,-4.39909e-09,
2.18413e-08,0.45,-5.00992e-09,
2.18423e-08,0.45,-3.49068e-09,
2.18433e-08,0.45,-3.50582e-09,
2.18443e-08,0.45,3.93099e-09,
2.18453e-08,0.45,8.87683e-09,
2.18463e-08,0.45,-2.15191e-10,
2.18473e-08,0.45,-1.04953e-08,
2.18483e-08,0.45,-8.23522e-09,
2.18493e-08,0.45,-6.42332e-09,
2.18503e-08,0.45,-3.78737e-09,
2.18513e-08,0.45,-1.97862e-09,
2.18523e-08,0.45,5.19264e-10,
2.18533e-08,0.45,2.35271e-09,
2.18543e-08,0.45,9.83486e-09,
2.18553e-08,0.45,8.05087e-09,
2.18563e-08,0.45,-1.51636e-08,
2.18573e-08,0.45,2.69721e-09,
2.18583e-08,0.45,9.63505e-09,
2.18593e-08,0.45,-9.67361e-09,
2.18603e-08,0.45,-1.96692e-08,
2.18613e-08,0.45,-6.04983e-09,
2.18623e-08,0.45,3.612e-09,
2.18633e-08,0.45,-7.57749e-09,
2.18643e-08,0.45,-1.64595e-08,
2.18653e-08,0.45,-2.4839e-09,
2.18663e-08,0.45,2.75664e-09,
2.18673e-08,0.45,-7.15461e-09,
2.18683e-08,0.45,-1.41768e-08,
2.18693e-08,0.45,-5.32709e-09,
2.18703e-08,0.45,3.0432e-11,
2.18713e-08,0.45,-9.80958e-09,
2.18723e-08,0.45,-1.02799e-08,
2.18733e-08,0.45,2.8734e-10,
2.18743e-08,0.45,3.78513e-09,
2.18753e-08,0.45,-7.43455e-10,
2.18763e-08,0.45,-5.43861e-09,
2.18773e-08,0.45,-7.35794e-09,
2.18783e-08,0.45,-2.03264e-09,
2.18793e-08,0.45,1.37468e-08,
2.18803e-08,0.45,5.83194e-09,
2.18813e-08,0.45,2.5028e-09,
2.18823e-08,0.45,-5.96346e-09,
2.18833e-08,0.45,-9.44542e-09,
2.18843e-08,0.45,-1.1963e-08,
2.18853e-08,0.45,-4.19412e-09,
2.18863e-08,0.45,-4.69071e-10,
2.18873e-08,0.45,6.90053e-09,
2.18883e-08,0.45,1.07616e-08,
2.18893e-08,0.45,1.582e-08,
2.18903e-08,0.45,1.94124e-08,
2.18913e-08,0.45,2.55147e-08,
2.18923e-08,0.45,2.98495e-08,
2.18933e-08,0.45,3.62182e-08,
2.18943e-08,0.45,4.01775e-08,
2.18953e-08,0.45,4.65557e-08,
2.18963e-08,0.45,5.33886e-08,
2.18973e-08,0.45,6.28441e-08,
2.18983e-08,0.45,5.30271e-08,
2.18993e-08,0.45,3.07172e-08,
2.19003e-08,0.45,1.23729e-08,
2.19013e-08,0.45,-9.90065e-09,
2.19023e-08,0.45,-3.14058e-08,
2.19033e-08,0.45,-5.7098e-08,
2.19043e-08,0.45,-8.32074e-08,
2.19053e-08,0.45,-1.12124e-07,
2.19063e-08,0.45,-3.47384e-08,
2.19073e-08,0.45,-6.92571e-09,
2.19083e-08,0.45,-2.38032e-09,
2.19093e-08,0.45,3.59425e-09,
2.19103e-08,0.45,1.734e-08,
2.19113e-08,0.45,8.23447e-09,
2.19123e-08,0.45,5.16119e-09,
2.19133e-08,0.45,-3.17987e-09,
2.19143e-08,0.45,-9.60074e-09,
2.19153e-08,0.45,1.85234e-09,
2.19163e-08,0.45,3.83308e-09,
2.19173e-08,0.45,5.80759e-09,
2.19183e-08,0.45,1.16399e-08,
2.19193e-08,0.45,9.08078e-09,
2.19203e-08,0.45,1.11158e-08,
2.19213e-08,0.45,8.85259e-09,
2.19223e-08,0.45,7.5978e-09,
2.19233e-08,0.45,5.34335e-09,
2.19243e-08,0.45,3.41341e-09,
2.19253e-08,0.45,7.07385e-09,
2.19263e-08,0.45,7.25071e-09,
2.19273e-08,0.45,5.16144e-09,
2.19283e-08,0.45,6.10583e-09,
2.19293e-08,0.45,2.81061e-09,
2.19303e-08,0.45,6.01673e-09,
2.19313e-08,0.45,3.23336e-09,
2.19323e-08,0.45,4.23401e-09,
2.19333e-08,0.45,4.01419e-09,
2.19343e-08,0.45,4.38596e-09,
2.19353e-08,0.45,2.585e-09,
2.19363e-08,0.45,4.93388e-09,
2.19373e-08,0.45,2.8169e-09,
2.19383e-08,0.45,4.42651e-09,
2.19393e-08,0.45,1.87009e-09,
2.19403e-08,0.45,4.55257e-09,
2.19413e-08,0.45,5.15242e-09,
2.19423e-08,0.45,7.58553e-09,
2.19433e-08,0.45,1.11684e-08,
2.19443e-08,0.45,1.31099e-08,
2.19453e-08,0.45,1.64893e-08,
2.19463e-08,0.45,1.87581e-08,
2.19473e-08,0.45,2.27435e-08,
2.19483e-08,0.45,2.49657e-08,
2.19493e-08,0.45,2.82838e-08,
2.19503e-08,0.45,1.45755e-08,
2.19513e-08,0.45,1.30247e-08,
2.19523e-08,0.45,1.06473e-08,
2.19533e-08,0.45,4.34571e-09,
2.19543e-08,0.45,-1.01991e-08,
2.19553e-08,0.45,-3.97262e-09,
2.19563e-08,0.45,-4.84624e-09,
2.19573e-08,0.45,-2.14715e-09,
2.19583e-08,0.45,-1.78947e-09,
2.19593e-08,0.45,-6.02121e-09,
2.19603e-08,0.45,-5.51914e-09,
2.19613e-08,0.45,-9.46184e-09,
2.19623e-08,0.45,-1.10644e-08,
2.19633e-08,0.45,-1.04641e-08,
2.19643e-08,0.45,-6.33732e-09,
2.19653e-08,0.45,-5.12347e-09,
2.19663e-08,0.45,-1.26691e-08,
2.19673e-08,0.45,-1.99648e-08,
2.19683e-08,0.45,-2.74493e-08,
2.19693e-08,0.45,-3.46302e-08,
2.19703e-08,0.45,-4.22561e-08,
2.19713e-08,0.45,-2.02345e-08,
2.19723e-08,0.45,-2.2695e-08,
2.19733e-08,0.45,-2.00837e-08,
2.19743e-08,0.45,-2.17883e-08,
2.19753e-08,0.45,-2.02482e-08,
2.19763e-08,0.45,-2.19952e-08,
2.19773e-08,0.45,-2.01022e-08,
2.19783e-08,0.45,-2.21499e-08,
2.19793e-08,0.45,-3.40409e-08,
2.19803e-08,0.45,-3.13307e-08,
2.19813e-08,0.45,-3.9779e-09,
2.19823e-08,0.45,-2.94368e-08,
2.19833e-08,0.45,-3.8947e-08,
2.19843e-08,0.45,-2.81274e-08,
2.19853e-08,0.45,-1.85243e-08,
2.19863e-08,0.45,-3.41574e-08,
2.19873e-08,0.45,-4.26935e-08,
2.19883e-08,0.45,-3.77059e-08,
2.19893e-08,0.45,-2.8052e-08,
2.19903e-08,0.45,-4.33063e-08,
2.19913e-08,0.45,-4.72979e-08,
2.19923e-08,0.45,-4.49038e-08,
2.19933e-08,0.45,-3.49636e-08,
2.19943e-08,0.45,-4.69428e-08,
2.19953e-08,0.45,-5.00852e-08,
2.19963e-08,0.45,-4.95998e-08,
2.19973e-08,0.45,-4.10379e-08,
2.19983e-08,0.45,-5.18143e-08,
2.19993e-08,0.45,-5.33473e-08,
2.20003e-08,0.45,-5.43635e-08,
2.20013e-08,0.45,-4.66137e-08,
2.20023e-08,0.45,-5.62909e-08,
2.20033e-08,0.45,-5.69062e-08,
2.20043e-08,0.45,-5.79506e-08,
2.20053e-08,0.45,-5.05625e-08,
2.20063e-08,0.45,-5.23943e-08,
2.20073e-08,0.45,-3.23172e-08,
2.20083e-08,0.45,-8.09521e-09,
2.20093e-08,0.45,-6.73779e-09,
2.20103e-08,0.45,-1.04959e-08,
2.20113e-08,0.45,-5.56399e-09,
2.20123e-08,0.45,-6.17181e-09,
2.20133e-08,0.45,1.50117e-09,
2.20143e-08,0.45,-1.94728e-08,
2.20153e-08,0.45,-2.48459e-08,
2.20163e-08,0.45,-2.9755e-08,
2.20173e-08,0.45,-1.58939e-08,
2.20183e-08,0.45,-1.76851e-08,
2.20193e-08,0.45,-1.53073e-08,
2.20203e-08,0.45,-1.68282e-08,
2.20213e-08,0.45,-1.23897e-08,
2.20223e-08,0.45,-1.45897e-08,
2.20233e-08,0.45,-1.20793e-08,
2.20243e-08,0.45,-1.46928e-08,
2.20253e-08,0.45,-1.22519e-08,
2.20263e-08,0.45,-1.42959e-08,
2.20273e-08,0.45,-1.19961e-08,
2.20283e-08,0.45,-1.45911e-08,
2.20293e-08,0.45,-1.24338e-08,
2.20303e-08,0.45,-1.44186e-08,
2.20313e-08,0.45,-1.20081e-08,
2.20323e-08,0.45,-1.45174e-08,
2.20333e-08,0.45,-1.24587e-08,
2.20343e-08,0.45,-1.40523e-08,
2.20353e-08,0.45,-4.65132e-10,
2.20363e-08,0.45,-7.16727e-10,
2.20373e-08,0.45,-8.17312e-09,
2.20383e-08,0.45,-6.31345e-09,
2.20393e-08,0.45,-4.70232e-09,
2.20403e-08,0.45,-1.62231e-08,
2.20413e-08,0.45,-1.99474e-08,
2.20423e-08,0.45,-1.95054e-08,
2.20433e-08,0.45,-1.09639e-09,
2.20443e-08,0.45,-9.58352e-09,
2.20453e-08,0.45,-1.23599e-08,
2.20463e-08,0.45,-6.33599e-09,
2.20473e-08,0.45,1.88395e-08,
2.20483e-08,0.45,3.53293e-09,
2.20493e-08,0.45,-2.43899e-09,
2.20503e-08,0.45,-4.17712e-09,
2.20513e-08,0.45,9.94215e-09,
2.20523e-08,0.45,3.50754e-09,
2.20533e-08,0.45,-5.52466e-09,
2.20543e-08,0.45,8.97444e-09,
2.20553e-08,0.45,1.9029e-08,
2.20563e-08,0.45,1.18845e-08,
2.20573e-08,0.45,1.07599e-08,
2.20583e-08,0.45,1.44161e-08,
2.20593e-08,0.45,2.39251e-08,
2.20603e-08,0.45,1.74297e-08,
2.20613e-08,0.45,9.02975e-09,
2.20623e-08,0.45,1.28873e-08,
2.20633e-08,0.45,2.57627e-08,
2.20643e-08,0.45,4.30071e-08,
2.20653e-08,0.45,3.71129e-08,
2.20663e-08,0.45,3.43731e-08,
2.20673e-08,0.45,3.57838e-08,
2.20683e-08,0.45,3.53762e-08,
2.20693e-08,0.45,3.87567e-08,
2.20703e-08,0.45,2.37319e-08,
2.20713e-08,0.45,6.51729e-09,
2.20723e-08,0.45,4.01506e-09,
2.20733e-08,0.45,7.87483e-10,
2.20743e-08,0.45,1.83669e-10,
2.20753e-08,0.45,-8.65492e-09,
2.20763e-08,0.45,-8.50881e-09,
2.20773e-08,0.45,-6.30967e-09,
2.20783e-08,0.45,-5.08222e-09,
2.20793e-08,0.45,-4.33895e-09,
2.20803e-08,0.45,-3.96871e-09,
2.20813e-08,0.45,-2.95478e-09,
2.20823e-08,0.45,-1.6729e-09,
2.20833e-08,0.45,1.64946e-09,
2.20843e-08,0.45,-3.93186e-09,
2.20853e-08,0.45,-5.21884e-09,
2.20863e-08,0.45,-6.76351e-09,
2.20873e-08,0.45,-1.8321e-08,
2.20883e-08,0.45,-2.21123e-08,
2.20893e-08,0.45,-5.46031e-09,
2.20903e-08,0.45,-1.01421e-08,
2.20913e-08,0.45,-1.31327e-08,
2.20923e-08,0.45,-4.82036e-09,
2.20933e-08,0.45,1.63092e-09,
2.20943e-08,0.45,-5.12547e-11,
2.20953e-08,0.45,-2.99149e-09,
2.20963e-08,0.45,7.38108e-09,
2.20973e-08,0.45,1.02885e-08,
2.20983e-08,0.45,7.237e-09,
2.20993e-08,0.45,3.40187e-09,
2.21003e-08,0.45,6.84757e-09,
