46:*******************************************,
DC Transfer Curves,
Thu Nov 10 10:37:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.917,0.5,8.46086e-05,
0.918,0.5,8.15893e-05,
0.919,0.5,7.86709e-05,
0.92,0.5,7.585e-05,
0.921,0.5,7.31239e-05,
0.922,0.5,7.04895e-05,
0.923,0.5,6.79443e-05,
0.924,0.5,6.54851e-05,
0.925,0.5,6.31098e-05,
0.926,0.5,6.08152e-05,
0.927,0.5,5.85993e-05,
0.928,0.5,5.64593e-05,
0.929,0.5,5.43931e-05,
0.93,0.5,5.23981e-05,
0.931,0.5,5.04722e-05,
0.932,0.5,4.86131e-05,
0.933,0.5,4.68189e-05,
0.934,0.5,4.50872e-05,
0.935,0.5,4.34163e-05,
0.936,0.5,4.18039e-05,
0.937,0.5,4.02485e-05,
0.938,0.5,3.87478e-05,
0.939,0.5,3.73004e-05,
0.94,0.5,3.59043e-05,
0.941,0.5,3.4558e-05,
0.942,0.5,3.32597e-05,
0.943,0.5,3.2008e-05,
0.944,0.5,3.0801e-05,
0.945,0.5,2.96376e-05,
0.946,0.5,2.8516e-05,
0.947,0.5,2.74351e-05,
0.948,0.5,2.63933e-05,
0.949,0.5,2.53894e-05,
0.95,0.5,2.44219e-05,
0.951,0.5,2.34899e-05,
0.952,0.5,2.25919e-05,
0.953,0.5,2.17269e-05,
0.954,0.5,2.08937e-05,
0.955,0.5,2.00912e-05,
0.956,0.5,1.93182e-05,
0.957,0.5,1.8574e-05,
0.958,0.5,1.78572e-05,
0.959,0.5,1.71672e-05,
0.96,0.5,1.65028e-05,
0.961,0.5,1.58632e-05,
0.962,0.5,1.52476e-05,
0.963,0.5,1.4655e-05,
0.964,0.5,1.40846e-05,
0.965,0.5,1.35358e-05,
0.966,0.5,1.30076e-05,
0.967,0.5,1.24993e-05,
0.968,0.5,1.20103e-05,
0.969,0.5,1.15398e-05,
0.97,0.5,1.10872e-05,
0.971,0.5,1.06518e-05,
0.972,0.5,1.02329e-05,
0.973,0.5,9.83013e-06,
0.974,0.5,9.44269e-06,
0.975,0.5,9.07012e-06,
0.976,0.5,8.71182e-06,
0.977,0.5,8.36731e-06,
0.978,0.5,8.03604e-06,
0.979,0.5,7.71757e-06,
0.98,0.5,7.41136e-06,
0.981,0.5,7.11702e-06,
0.982,0.5,6.83406e-06,
0.983,0.5,6.5621e-06,
0.984,0.5,6.30068e-06,
0.985,0.5,6.04945e-06,
0.986,0.5,5.80798e-06,
0.987,0.5,5.57596e-06,
0.988,0.5,5.35298e-06,
0.989,0.5,5.13874e-06,
0.99,0.5,4.93287e-06,
0.991,0.5,4.7351e-06,
0.992,0.5,4.54507e-06,
0.993,0.5,4.36254e-06,
0.994,0.5,4.18717e-06,
0.995,0.5,4.01873e-06,
0.996,0.5,3.85693e-06,
0.997,0.5,3.70153e-06,
0.998,0.5,3.55227e-06,
0.999,0.5,3.40891e-06
