6:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:03 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.924,0.5,5.77003e-05,
0.925,0.5,5.55851e-05,
0.926,0.5,5.35427e-05,
0.927,0.5,5.15708e-05,
0.928,0.5,4.96672e-05,
0.929,0.5,4.78297e-05,
0.93,0.5,4.60563e-05,
0.931,0.5,4.43448e-05,
0.932,0.5,4.26934e-05,
0.933,0.5,4.11001e-05,
0.934,0.5,3.95629e-05,
0.935,0.5,3.80801e-05,
0.936,0.5,3.665e-05,
0.937,0.5,3.52707e-05,
0.938,0.5,3.39406e-05,
0.939,0.5,3.26581e-05,
0.94,0.5,3.14216e-05,
0.941,0.5,3.02297e-05,
0.942,0.5,2.90807e-05,
0.943,0.5,2.79733e-05,
0.944,0.5,2.6906e-05,
0.945,0.5,2.58776e-05,
0.946,0.5,2.48866e-05,
0.947,0.5,2.39319e-05,
0.948,0.5,2.30122e-05,
0.949,0.5,2.21263e-05,
0.95,0.5,2.12729e-05,
0.951,0.5,2.04511e-05,
0.952,0.5,1.96598e-05,
0.953,0.5,1.88977e-05,
0.954,0.5,1.8164e-05,
0.955,0.5,1.74577e-05,
0.956,0.5,1.67777e-05,
0.957,0.5,1.61232e-05,
0.958,0.5,1.54933e-05,
0.959,0.5,1.4887e-05,
0.96,0.5,1.43036e-05,
0.961,0.5,1.37423e-05,
0.962,0.5,1.32022e-05,
0.963,0.5,1.26825e-05,
0.964,0.5,1.21827e-05,
0.965,0.5,1.17018e-05,
0.966,0.5,1.12393e-05,
0.967,0.5,1.07945e-05,
0.968,0.5,1.03667e-05,
0.969,0.5,9.95538e-06,
0.97,0.5,9.55985e-06,
0.971,0.5,9.17955e-06,
0.972,0.5,8.81394e-06,
0.973,0.5,8.46245e-06,
0.974,0.5,8.12459e-06,
0.975,0.5,7.79983e-06,
0.976,0.5,7.48769e-06,
0.977,0.5,7.18771e-06,
0.978,0.5,6.89942e-06,
0.979,0.5,6.62239e-06,
0.98,0.5,6.35621e-06,
0.981,0.5,6.10045e-06,
0.982,0.5,5.85473e-06,
0.983,0.5,5.61867e-06,
0.984,0.5,5.3919e-06,
0.985,0.5,5.17407e-06,
0.986,0.5,4.96484e-06,
0.987,0.5,4.76389e-06,
0.988,0.5,4.57089e-06,
0.989,0.5,4.38554e-06,
0.99,0.5,4.20755e-06,
0.991,0.5,4.03664e-06,
0.992,0.5,3.87253e-06,
0.993,0.5,3.71497e-06,
0.994,0.5,3.56369e-06,
0.995,0.5,3.41846e-06,
0.996,0.5,3.27903e-06,
0.997,0.5,3.1452e-06,
0.998,0.5,3.01673e-06,
0.999,0.5,2.89342e-06
