10:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:08:57 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.917,0.5,3.15102e-05,
0.918,0.5,3.03805e-05,
0.919,0.5,2.92885e-05,
0.92,0.5,2.82332e-05,
0.921,0.5,2.72134e-05,
0.922,0.5,2.62281e-05,
0.923,0.5,2.52762e-05,
0.924,0.5,2.43566e-05,
0.925,0.5,2.34683e-05,
0.926,0.5,2.26105e-05,
0.927,0.5,2.17821e-05,
0.928,0.5,2.09823e-05,
0.929,0.5,2.021e-05,
0.93,0.5,1.94645e-05,
0.931,0.5,1.8745e-05,
0.932,0.5,1.80505e-05,
0.933,0.5,1.73802e-05,
0.934,0.5,1.67335e-05,
0.935,0.5,1.61096e-05,
0.936,0.5,1.55076e-05,
0.937,0.5,1.4927e-05,
0.938,0.5,1.43669e-05,
0.939,0.5,1.38268e-05,
0.94,0.5,1.33059e-05,
0.941,0.5,1.28037e-05,
0.942,0.5,1.23195e-05,
0.943,0.5,1.18527e-05,
0.944,0.5,1.14027e-05,
0.945,0.5,1.0969e-05,
0.946,0.5,1.05511e-05,
0.947,0.5,1.01483e-05,
0.948,0.5,9.76023e-06,
0.949,0.5,9.38632e-06,
0.95,0.5,9.02612e-06,
0.951,0.5,8.67914e-06,
0.952,0.5,8.34493e-06,
0.953,0.5,8.02305e-06,
0.954,0.5,7.71308e-06,
0.955,0.5,7.4146e-06,
0.956,0.5,7.12721e-06,
0.957,0.5,6.85053e-06,
0.958,0.5,6.58417e-06,
0.959,0.5,6.32778e-06,
0.96,0.5,6.081e-06,
0.961,0.5,5.84349e-06,
0.962,0.5,5.61492e-06,
0.963,0.5,5.39498e-06,
0.964,0.5,5.18336e-06,
0.965,0.5,4.97975e-06,
0.966,0.5,4.78387e-06,
0.967,0.5,4.59544e-06,
0.968,0.5,4.4142e-06,
0.969,0.5,4.23987e-06,
0.97,0.5,4.07222e-06,
0.971,0.5,3.91099e-06,
0.972,0.5,3.75595e-06,
0.973,0.5,3.60687e-06,
0.974,0.5,3.46354e-06,
0.975,0.5,3.32575e-06,
0.976,0.5,3.19328e-06,
0.977,0.5,3.06594e-06,
0.978,0.5,2.94355e-06,
0.979,0.5,2.82591e-06,
0.98,0.5,2.71285e-06,
0.981,0.5,2.6042e-06,
0.982,0.5,2.49979e-06,
0.983,0.5,2.39947e-06,
0.984,0.5,2.30307e-06,
0.985,0.5,2.21046e-06,
0.986,0.5,2.12149e-06,
0.987,0.5,2.03601e-06,
0.988,0.5,1.95391e-06,
0.989,0.5,1.87504e-06,
0.99,0.5,1.79929e-06,
0.991,0.5,1.72654e-06,
0.992,0.5,1.65667e-06,
0.993,0.5,1.58957e-06,
0.994,0.5,1.52514e-06,
0.995,0.5,1.46326e-06,
0.996,0.5,1.40386e-06,
0.997,0.5,1.34682e-06,
0.998,0.5,1.29205e-06,
0.999,0.5,1.23948e-06
