13:*******************************************,
Transient Analysis,
Mon Nov 14 20:05:30 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.1182e-09,0.45,-2.4993e-05,
4.1192e-09,0.45,-2.49924e-05,
4.1202e-09,0.45,-2.47966e-05,
4.1212e-09,0.45,-2.47557e-05,
4.1222e-09,0.45,-2.45462e-05,
4.1232e-09,0.45,-2.45327e-05,
4.1242e-09,0.45,-2.43399e-05,
4.1252e-09,0.45,-2.43372e-05,
4.1262e-09,0.45,-2.41513e-05,
4.1272e-09,0.45,-2.41982e-05,
4.1282e-09,0.45,-2.40649e-05,
4.1292e-09,0.45,-2.40674e-05,
4.1302e-09,0.45,-2.39313e-05,
4.1312e-09,0.45,-2.39756e-05,
4.1322e-09,0.45,-2.38767e-05,
4.1332e-09,0.45,-2.39526e-05,
4.1342e-09,0.45,-2.37608e-05,
4.1352e-09,0.45,-2.38398e-05,
4.1362e-09,0.45,-2.36024e-05,
4.1372e-09,0.45,-2.35502e-05,
4.1382e-09,0.45,-2.33203e-05,
4.1392e-09,0.45,-2.3203e-05,
4.1402e-09,0.45,-2.30155e-05,
4.1412e-09,0.45,-2.29757e-05,
4.1422e-09,0.45,-2.27583e-05,
4.1432e-09,0.45,-2.27164e-05,
4.1442e-09,0.45,-2.24243e-05,
4.1452e-09,0.45,-2.2365e-05,
4.1462e-09,0.45,-2.22449e-05,
4.1472e-09,0.45,-2.22045e-05,
4.1482e-09,0.45,-2.19148e-05,
4.1492e-09,0.45,-2.19477e-05,
4.1502e-09,0.45,-2.1734e-05,
4.1512e-09,0.45,-2.16553e-05,
4.1522e-09,0.45,-2.145e-05,
4.1532e-09,0.45,-2.14189e-05,
4.1542e-09,0.45,-2.12026e-05,
4.1552e-09,0.45,-2.11721e-05,
4.1562e-09,0.45,-2.0983e-05,
4.1572e-09,0.45,-2.10133e-05,
4.1582e-09,0.45,-2.08107e-05,
4.1592e-09,0.45,-2.08538e-05,
4.1602e-09,0.45,-2.06701e-05,
4.1612e-09,0.45,-2.06979e-05,
