21:*******************************************,
Transient Analysis,
Mon Nov 14 20:12:08 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.05619e-09,0.45,-0.000266433,
4.05719e-09,0.45,-0.000262599,
4.05819e-09,0.45,-0.000258983,
4.05919e-09,0.45,-0.000255017,
4.06019e-09,0.45,-0.000251181,
4.06119e-09,0.45,-0.00024673,
4.06219e-09,0.45,-0.000242632,
4.06319e-09,0.45,-0.000238056,
4.06419e-09,0.45,-0.000233755,
4.06519e-09,0.45,-0.000229473,
4.06619e-09,0.45,-0.000225069,
4.06719e-09,0.45,-0.000220884,
4.06819e-09,0.45,-0.000216821,
4.06919e-09,0.45,-0.000212155,
4.07019e-09,0.45,-0.000207883,
4.07119e-09,0.45,-0.000203226,
4.07219e-09,0.45,-0.000199237,
4.07319e-09,0.45,-0.000195113,
4.07419e-09,0.45,-0.000191506,
4.07519e-09,0.45,-0.000187416,
4.07619e-09,0.45,-0.000183811,
4.07719e-09,0.45,-0.000179688,
4.07819e-09,0.45,-0.00017547,
4.07919e-09,0.45,-0.000171433,
4.08019e-09,0.45,-0.000167234,
4.08119e-09,0.45,-0.000162465,
4.08219e-09,0.45,-0.000158238,
4.08319e-09,0.45,-0.000154247,
4.08419e-09,0.45,-0.000150236,
4.08519e-09,0.45,-0.000146179,
4.08619e-09,0.45,-0.000142201,
4.08719e-09,0.45,-0.000137962,
4.08819e-09,0.45,-0.000133815,
4.08919e-09,0.45,-0.000129519,
4.09019e-09,0.45,-0.000125724,
4.09119e-09,0.45,-0.000121881,
4.09219e-09,0.45,-0.00011768,
4.09319e-09,0.45,-0.000113492,
4.09419e-09,0.45,-0.000108871,
4.09519e-09,0.45,-0.00010381,
4.09619e-09,0.45,-9.89405e-05,
4.09719e-09,0.45,-9.40807e-05,
4.09819e-09,0.45,-8.93994e-05,
4.09919e-09,0.45,-8.45106e-05,
4.10019e-09,0.45,-8.03252e-05,
4.10119e-09,0.45,-7.57134e-05,
4.10219e-09,0.45,-7.15477e-05,
4.10319e-09,0.45,-6.71079e-05,
4.10419e-09,0.45,-6.25957e-05,
4.10519e-09,0.45,-5.80549e-05,
4.10619e-09,0.45,-5.3594e-05,
4.10719e-09,0.45,-4.90169e-05,
4.10819e-09,0.45,-4.47611e-05,
4.10919e-09,0.45,-4.01119e-05,
4.11019e-09,0.45,-3.62506e-05,
4.11119e-09,0.45,-3.22956e-05,
4.11219e-09,0.45,-2.78336e-05,
4.11319e-09,0.45,-2.39147e-05,
4.11419e-09,0.45,-2.01351e-05,
4.11519e-09,0.45,-1.56272e-05,
4.11619e-09,0.45,-1.09082e-05,
4.11719e-09,0.45,-5.84437e-06,
4.11819e-09,0.45,-1.38301e-06,
4.11919e-09,0.45,3.15881e-06,
4.12019e-09,0.45,7.67983e-06,
4.12119e-09,0.45,1.17374e-05,
4.12219e-09,0.45,1.59442e-05,
4.12319e-09,0.45,2.03508e-05,
4.12419e-09,0.45,2.4588e-05,
4.12519e-09,0.45,2.89884e-05,
4.12619e-09,0.45,3.31745e-05,
4.12719e-09,0.45,3.74096e-05,
4.12819e-09,0.45,4.1823e-05,
4.12919e-09,0.45,4.62088e-05,
4.13019e-09,0.45,5.07567e-05,
4.13119e-09,0.45,5.53612e-05,
4.13219e-09,0.45,5.98839e-05,
4.13319e-09,0.45,6.43738e-05,
4.13419e-09,0.45,6.89059e-05,
4.13519e-09,0.45,7.32481e-05,
4.13619e-09,0.45,7.76883e-05,
4.13719e-09,0.45,8.2163e-05,
4.13819e-09,0.45,8.6376e-05,
4.13919e-09,0.45,9.05736e-05,
4.14019e-09,0.45,9.52682e-05,
4.14119e-09,0.45,9.96612e-05,
4.14219e-09,0.45,0.000104281,
4.14319e-09,0.45,0.000108692,
4.14419e-09,0.45,0.000113136,
4.14519e-09,0.45,0.000117338,
4.14619e-09,0.45,0.000121999,
4.14719e-09,0.45,0.000126388,
4.14819e-09,0.45,0.000131059,
4.14919e-09,0.45,0.000135324,
4.15019e-09,0.45,0.0001396,
4.15119e-09,0.45,0.000143587,
4.15219e-09,0.45,0.000148165,
4.15319e-09,0.45,0.000152734,
4.15419e-09,0.45,0.000157324,
4.15519e-09,0.45,0.000162389,
4.15619e-09,0.45,0.000166835,
4.15719e-09,0.45,0.000171639,
4.15819e-09,0.45,0.000176213,
4.15919e-09,0.45,0.000180736,
4.16019e-09,0.45,0.000185471,
